canonical_entity,canonical_entity_id,source_sheet,source_row,source_row_ordinal,cml_licence_no,manufacturer_name_address_composite,licence_validity_date,licensed_is_text,licence_status,variety_brand,source_url,retrieved_at
FMCS,FMCS-00646,,2298,2297,CM/L-4100080568,Shanghai Michelin Tire Company Ltd,NONE,IS 15633 : 2005,OTHER,"Tyre Size 215/55 R17 94V, 350kPa Normal, Radial & Tubeless: i)Tyre Size 225/40 R18 92V, Reinforced :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00623,,2299,2298,CM/L-4100077478,Bridgestone Europe NV/SA,NONE,IS 15633 : 2005,OTHER,Tyre Size Designation 285/35 ZR20 Construction Type Normal Structure Radial Application Category Normal Speed :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01872,,2300,2299,CM/L-4100228069,Mitsubishi Materials Corporation,NONE,IS 191 : 2007,OTHER,"Copper, Grade – Cu-CATH-1, Type – Electrolytic Cathode, Form of Refinery Shape – Cathode, Dimensions :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00601,,2301,2300,CM/L-4100074472,"Jining Shenzhou Tyre Co., Ltd",NONE,IS 15633 : 2005,OTHER,"Snow, Radial, & Tubeless: (i) Tyre Size 235/45 R18 94V, 350kPa, Normal, Radial, Tubeless & Reinforced (i) :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00539,,2302,2301,CM/L-4100063568,"WEIHAI HUAYANG RUBBER SCIENCE AND TECHNOLOGY BRANCH COMPANY, TRIANGLE TYRE CO, LTD",NONE,IS 15633 : 2005,OTHER,Automotive Vehicles –Pneumatic tyres for Passenger Car Vehicles: :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00540,,2303,2302,CM/L-4100063669,MICHELIN ESPANA PORTUGAL S.A,NONE,IS 15633 : 2005,OTHER,"Automotive Vehicles –Pneumatic tyres for Passenger Car Vehicles: Normal, Radial & Tubeless for :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01027,,2304,2303,CM/L-4100131559,Cheng Shin Rubber(Vietnam) Ind. Co. Ltd..,NONE,IS 15633 : 2005,OTHER,Pneumatic Tyres for Passenger Car Vehicles Application Category Construction Type Structure Tyre Size :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01409,,2305,2304,CM/L-4100176783,Nexen Tire Europe S.R.O,NONE,IS 15633 : 2005,OTHER,"Pneumatic Tyres for Passenger Car Vehicles 1) Tyre size 315/40 ZR21 (115Y), Normal, Radial, Tubeless, :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00385,,2306,2305,CM/L-4100036767,Michelin Hungaria Tyre Manufacture Ltd.,NONE,IS 15633 : 2005,OTHER,Automotive Vehicles - Pneumatic tyres for Passenger Car Vehicles: Radial & Tubeless for the following :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02668,,2307,2306,CM/L-4100308471,"JY Plastic Co., Ltd.",NONE,IS 15644 : 2006,OTHER,Type Description of toy Category No. and Name Sub- category No. and Name Input source for electric :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00476,,2308,2307,CM/L-4100053060,Manufacture Francaise des Pneumatiques Michelin,NONE,IS 15633 : 2005,OTHER,"Automotive Vehicles –Pneumatic tyres for Passenger Car Vehicles: Normal, Radial &Tubeless :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00483,,2309,2308,CM/L-4100054163,SHANDONG HONGSHENG RUBBER TECHNOLOGY CO. LTD,NONE,IS 15633 : 2005,OTHER,Automotive Vehicles –Pneumatic tyres for Passenger Car Vehicles: :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00478,,2310,2309,CM/L-4100053464,Bridgestone Poznan Sp. Z.o.o,NONE,IS 15633 : 2005,OTHER,Automotive Vehicles –Pneumatic tyres for Passenger Car Vehicles: :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00513,,2311,2310,CM/L-4100059880,"Nankang Rubber Tire Corp., Ltd",NONE,IS 15633 : 2005,OTHER,Automotive Vehicles –Pneumatic tyres for Passenger Car Vehicles: : Nankang - Sonar - Luccini,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00236,,2312,2311,CM/L-4100005352,Shandong New Continent Tire Co. Ltd,NONE,IS 15633 : 2005,OTHER,"Normal, Radial & Tubeless (i) Tyre Size 155/70 R13 75 T, 300kPa (ii) Tyre Size 175/65 R14 : COMFORSER - ROADCRUZA - ULTRAMILE - GINELL",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00253,,2313,2312,CM/L-4100008762,Zodo Tire Co. Limited,NONE,IS 15633 : 2005,OTHER,"Automotive Vehicles, Pneumatic tyres for Passenger Car Vehicles: Normal, Radial & Tubeless for the : Nison - Rhino - Constancy - Crystal - Grenlander - ILINK - Longyear - Longyue - ALLOSAURUS - LANWOO - FRONWAY - LUXXAN - ARIVO - LONG MARCH - SAILWIN - ROCKBLADE - ROAD MARCH - ZMAX",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00268,,2314,2313,CM/L-4100011044,Wanli Tire Corporation Limited,NONE,IS 15633 : 2005,OTHER,"Automotive Vehicles, Pneumatic tyres for Passenger Car Vehicles: Normal, Radial & Tubeless for the : KETER - WINRUN - WANLI - SUNNY - APTANY",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00335,,2315,2314,CM/L-4100024861,Shandong Yongfeng Tyre Co. Ltd.,NONE,IS 15633 : 2005,OTHER,"Automotive Vehicles, Pneumatic tyres for Passenger Car Vehicles: Snow, Radial & Tubeless for the : SUNFULL - HIFLY - ECOVISION - MIRAGE - ONYX - CACHLAND - OVATION - TORQUE - NISON - INTERSTATE",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00316,,2316,2315,CM/L-4100020146,S.p.A Michelin Italiana,NONE,IS 15633 : 2005,OTHER,"Automotive Vehicles, Pneumatic tyres for Passenger Car Vehicles: Normal, Radial & Tubeless for :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00357,,2317,2316,CM/L-4100030452,Kenda Rubber (Tianjin) Co. Ltd.,NONE,IS 15633 : 2005,OTHER,"Normal, Radial & Tubeless ())Tyre Size 175/65 R14 82H, 300kPa, (ii) Tyre Size 185/65 R14 86H, :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00060,,2318,2317,CM/L-4018948,Pirelli Deuteschland GmbH,NONE,IS 15633 : 2005,OTHER,"a) Tyre Size 285/35 R23 107Y, Normal, Radial, Tubeless, Reinforced, Rayon b) Tyre Size 265/40 R22 106Y, : PIRELLI",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00061,,2319,2318,CM/L-4019041,Nexen Tire Corporation,NONE,IS 15633 : 2005,OTHER,"195/60 R15 88H, 300kPa Snow 155/70 R13 75T, 300kPa, Normal, 185/70 R14 88T, 300kPa, Normal, 255/55 :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00080,,2320,2319,CM/L-4023335,Shandong Yinbao Tyre Group Co. Ltd.,NONE,IS 15636 : 2012,OTHER,"Automotive Vehicles- Pneumatic tyres for Commercial vehicles, Normal, Radial, Tubetype for the following : GOLD TYRE - GOODTYRE - YINBAO - TAIDELONG - SUPER RANGER PLUS - RICHSTONE - ROAD LION - YINBAO YELLOW STAR - ULTRA MILE - GINELL - DISTANCE - PLUTO - ALLUS - CANTOP - DELUN - ETERNITY - ORNET",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00055,,2321,2320,CM/L-4017340,Goodyear (Thailand) Public Company Limited,NONE,IS 15633 : 2005,OTHER,"Automotive Vehicles-Pneumatic Tyres for Passenger Car Vehicles: Radial, Tubeless for the following :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00051,,2322,2321,CM/L-4016338,"Yokohama Tire Philippines, INC",NONE,IS 15633 : 2005,OTHER,"Normal, Radial and Tubeless, Tyre Size 205/65, R15, 94H ii) 165/65, R13, 77T Normal, Radial, :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00048,,2323,2322,CM/L-4015841,The Yokohama Rubber Co. Ltd.,NONE,IS 15633 : 2005,OTHER,"(1) Tyre Size 225/60 R16 98H, Normal, (ii) Tyre Size 245/45 ZR17 99Y, Normal (iii) Tyre Size 245/50 :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00075,,2324,2323,CM/L-4022131,Sailun (Dongying) Tire Co. Ltd.,NONE,IS 15633 : 2005,OTHER,"Brand Name: DYNAMO Normal, Radial, Tubeless (i) T155/90 R17 112M, 420kPa (ii) T135/90 R17, : JINYU - BLACKLION - ACCEL - OTOMOTO - MOMO - EVERGREEN - ROADX - SAILUN - BLACKHAWK - ROVELO - DYNAMO",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00073,,2325,2324,CM/L-4021937,Shandong Linglong Tyre Co. Ltd.,NONE,IS 15633 : 2005,OTHER,"255/60 R17 106H 185/65 R15 88H 300kPa Normal 195/65 R15 91V 300kPa Normal Normal, Radial & : BARKLEY - ATLAS - LINGLONG - SHANLING - LEAO - INFINITY - BENCHMARK - U-VA - ZEETEX",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02545,,2326,2325,CM/L-4100296187,Branch No. 02 Long Hanh Thien Ha Limited Company,NONE,IS 15844 (Part 1) : 2023,OTHER,Name of the product: Sports Footwear – Part 1 – General Purpose Category: Adult Type-2 Sizes (English :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00078,,2327,2326,CM/L-4022737,Shandong Changfeng Tyres Co. Ltd.,NONE,IS 15633 : 2005,OTHER,"Automotive Vehicles- Pneumatic tyres for Passenger Car Vehicles, Radial, Snow, Tubeless of following : OVATION - HIFLY - ONYX - MIRAGE - TORQUE - SUNFULL",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00063,,2328,2327,CM/L-4019849,Kumho Tire Co. Inc.,NONE,IS 15633 : 2005,OTHER,"Automotive Vehicles - Pneumatic Tyres for Passenger Car Vehicles - Normal, Radial, Tubeless, Tyre Size: : KUMHO - MARSHAL - ZETUM",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00066,,2329,2328,CM/L-4020228,Manufacture Francaise des Pneumatiques Michelin,NONE,IS 15633 : 2005,OTHER,"Tyre Size: 255/45 R18 99Y 235/60 R18 103V 275/45 R18 103Y 245/40 ZR17 91Y 235/55 R17 99V, :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00081,,2330,2329,CM/L-4023739,Pirelli Tyre Co. Ltd.,NONE,IS 15633 : 2005,OTHER,"Radial, Tubeless ;205/65 R15 94V 350KPa, Normal;205/55R16 91W, 350KPa, Normal;195/60 R15 88H,300KPa, :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00082,,2331,2330,CM/L-4023840,Pirelli Tyres Romania S.R.L.,NONE,IS 15633 : 2005,OTHER,"1) Tyre Size 235/60 R18 107 W, Normal, Radial, Tubeless, Reinforced, Polyester 2) Tyre Size 285/40 :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01759,,2332,2331,CM/L-4100215868,"ADVANCE TYRE VIETNAM CO., LTD.",NONE,IS 15636 : 2012,OTHER,"a. 10.00 R20 149/146 J, Normal Use, Normal Construction, Radial, With Tube type, 18 PR, Carcass Material :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00086,,2333,2332,CM/L-4024741,Nankang (Zhangjiagang Free Trade Zone) Rubber Industrial Co. Ltd.,NONE,IS 15633 : 2005,OTHER,Tyre Size 255/60 R15 102H Tyre Size 275/60 R15 107H Tyre Size 275/60 R16 : NANKANG - SONAR - LUCCINI,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00089,,2334,2333,CM/L-4026139,Kumho Tire (Vietnam) Co. Ltd.,NONE,IS 15633 : 2005,OTHER,"Pneumatic Tyres for Passenger Car Vehicles; Snow, Radial, Tubeless (i) 235/70 R16 106T, 350kPa (ii) : KUMHO - MARSHAL",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00088,,2335,2334,CM/L-4025541,Hankook Tire & Technology Co. Ltd.,NONE,IS 15633 : 2005,OTHER,"(i) Tyre Size 145/70 R13 71T Normal, Radial, Tubeless, (ii) Tyre Size 155/65 R13 73T, Normal, Radial, :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00084,,2336,2335,CM/L-4024539,Michelin Polska Spolka Akcyjna,NONE,IS 15633 : 2005,OTHER,"Pneumatic Tyres for Passenger Car Vehicles; Radial, Tubeless, Snow: 1) 265/65 R17 112H, 350kPa, 2) :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00091,,2337,2336,CM/L-4026846,Pt. Elangperdana Tyre Industry,NONE,IS 15633 : 2005,OTHER,"Pneumatic Tyres for Passenger Car Vehicles; Normal, Radial & Tubeless: (i) 205/55 R15 88V, 300kPa (ii) :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00033,,2338,2337,CM/L-4010932,Michelin Siam Company Ltd,NONE,IS 15633 : 2005,OTHER,"Pneumatic Tyres for Passenger Car Vehicles; Snow, Radial, Tubeless; Tyre Size 225/65R17 102T, 300kPa Tyre :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00090,,2339,2338,CM/L-4026341,Zhongce Rubber Group Co. Ltd,NONE,IS 15633 : 2005,OTHER,"Automotive Vehicles - Pneumatic tyres for passenger car vehicles, Snow, radial, tubeless of following : CHAOYANG - WESTLAKE - GOODRIDE - YARTU - GOLDENCROWN - ORNATE - TRAZANO - MILESTAR - FIRENZA - ENTDA - JAGUAR - LAND ROVER",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00832,,2340,2339,CM/L-4100107663,DREAM PLASTIC NAM DINH CO. LTD.,NONE,IS 15644 : 2006,OTHER,Type Description of toy Category No. and Name Sub- category No. and Name Input source for electric toy** Starting :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00856,,2341,2340,CM/L-4100110349,LEGO MANUFACTURING KFT,NONE,IS 15644 : 2006,OTHER,Type Description of Toy Category No. and Name Sub -Category No. and Name Input Source (for electric Toys) Starting :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01287,,2342,2341,CM/L-4100161669,Truvant Europe Sp.z.o.o,NONE,IS 15644 : 2006,OTHER,"1. Type-Electric, Description of Toy-Building Block Toys, Category No. and Name- Category C Toys for :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00097,,2343,2342,CM/L-4028042,Kumho Tire Co. Inc.,NONE,IS 15633 : 2005,OTHER,"Pneumatic Tyres for Passenger Car Vehicles;Radial and Tubeless: 1)165/65 R13 76H, 240kPa, Snow, 2)185/65 : KUMHO - MARSHAL - ZETUM",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00036,,2344,2343,CM/L-4013130,Michelin Siam Co. Ltd.,NONE,IS 15633 : 2005,OTHER,"Automotive Vehicles: Pneumatic Tyres for Passenger Car Vehicles: Normal, Radial & Tubeless: (i) Tyre :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00203,,2345,2344,CM/L-4053950,Pirelli Industrie Pneumatici S.r.l.,NONE,IS 15633 : 2005,OTHER,"2 245/35 R21 96Y, 340kPa, Normal Normal, Radial , Tubeless & Reinforced: 235/50 :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00206,,2346,2345,CM/L-4054952,The Yokohama Rubber Co. Ltd.,NONE,IS 15633 : 2005,OTHER,Automotive Vehicles: Pneumatic Tyres for Passenger car Vehicles for the following three tyre sizes: :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00222,,2347,2346,CM/L-4100001950,Pirelli Tyre (Jiaozuo) Co. Ltd.,NONE,IS 15633 : 2005,OTHER,"Radial and Tubeless (i) Tyre size P195/55 R16 87V, 300kPa, Snow, (ii) Tyre size 175/70 R13, 82T, :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00217,,2348,2347,CM/L-4100001344,Tianjin Wanda Tyre Group Co. Ltd.,NONE,IS 15633 : 2005,OTHER,"Automotive Vehicles, Pneumatic tyres for Passenger Car Vehicles: Normal , Radial & Tubeless for the : COMPASS - HAKUBA - JOURNEY - WANDA - WD VELOCITY - BOLT - JHINU",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00107,,2349,2348,CM/L-4030635,Shandong Habilead Rubber Co. Ltd.,NONE,IS 15633 : 2005,OTHER,"Automotive Vehicles: Pneumatic Tyres for Passenger Car vehicles: Normal, Radial, Tubeless for :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-03086,,2350,2349,CM/L-4100350369,Great Honor International LLC,NONE,IS 15644 : 2006,OTHER,Type Description of Toy Category No. and Name Sub-category No. and Name Input Source for electric :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01569,,2351,2350,CM/L-4100194684,Sumitomo Metal Mining Co. Ltd.,NONE,IS 191 : 2007,OTHER,:,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00109,,2352,2351,CM/L-4031536,Pirelli Tyres Limited,NONE,IS 15633 : 2005,OTHER,"1) Tyre Size 285/40 R23 111Y, Snow, Radial, Tubeless, Reinforced, Polyester 2) Tyre Size 315/30 :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00113,,2353,2352,CM/L-4032639,Giti Radial Tire (Anhui) Company Ltd.,NONE,IS 15633 : 2005,OTHER,"(i) Tyre Size 205/55 R15 88V, 300kPa, (ii) Tyre Size 205/65 R15 94V, 300kPa (iii) Tyre Size 215/45ZR17 : GITI RADIAL",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00112,,2354,2353,CM/L-4032134,Giti Tire (Fujian) Company Ltd.,NONE,IS 15633 : 2005,OTHER,"(i) Tyre Size 275/60 R17 110T, 300kPa, Automotive Vehicles: Pneumatic Tyres for Passenger Car Vehicles: : CENTARA - Giti, PRIME WELL,",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02432,,2355,2354,CM/L-4100284887,Pirelli Neumaticos S.A. DE C.V,NONE,IS 15633 : 2005,OTHER,A) Name of the Product Pneumatic Tyres for Passenger Car Vehicles Application Category Normal Construction :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02906,,2356,2355,CM/L-4100332367,"Cheng Shin Rubber Ind. Co., Ltd.",NONE,IS 15633 : 2022,OTHER,Automotive Vehicles —Pneumatic Tyres for Passenger Car Vehicle — Diagonal and Radial Ply- Specification :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-03001,,2357,2356,CM/L-4100341873,Goodyear Germany GmbH,NONE,IS 15633 : 2022,OTHER,Parameter Details Application Category Normal Construction Type Reinforced Structure Radial Tyre :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00127,,2358,2357,CM/L-4036445,"Nexen Tire Corporation, Changnyeong Plant",NONE,IS 15633 : 2022,OTHER,"Automotive Vehicles:- Pneumatic tyres for Passenger Car Vehicles: Snow, Radial and Tubeless for the :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00225,,2359,2358,CM/L-4100002750,"Thai Bridgestone Co. Ltd., (Nongkhae Factory)",NONE,IS 15633 : 2022,OTHER,"Automotive Vehicles, Pneumatic tyres for Passenger Car Vehicles: Radial, Normal & Tubeless for the :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00208,,2360,2359,CM/L-4055550,Yokohama Tire Manufacturing (Thailand) Co. Ltd.,NONE,IS 15633 : 2022,OTHER,"Automotive Vehicles-Pneumatic tyres for Passenger Car Vehicles Snow, Radial, Tubeless & Reinforced :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00198,,2361,2360,CM/L-4053142,Sumitomo Rubber Industries Ltd.,NONE,IS 15633 : 2022,OTHER,"Automotive Vehicles: Pneumatic tyres for Passenger Car Vehicles: Normal, Radial & Tubeless (i) :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00199,,2362,2361,CM/L-4053243,Sumitomo Rubber Industries Ltd.,NONE,IS 15633 : 2022,OTHER,"Normal, Radial & Tubeless : (i) Tyre Size 255/55 R18 105W, 350kPa (ii) Tyre Size 235/60 R18 :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00102,,2363,2362,CM/L-4029246,Sumitomo Rubber Industries Ltd.,NONE,IS 15633 : 2022,OTHER,"Automotive Vehicles: Pneumatic tyres for passenger car vehicles: Snow, Radial, Tubeless for following :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00085,,2364,2363,CM/L-4024640,Continental Mabor Industria de Pneus S.A,NONE,IS 15633 : 2022,OTHER,"1. Pneumatic Tyres for Passenger Car Vehicles: Normal, Radial, Tubeless & Reinforced: (i) Tyre Size :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00087,,2365,2364,CM/L-4025036,Continental Barum s.r.o.,NONE,IS 15633 : 2022,OTHER,"Normal, Radial, Tubeless of following tyre size: (i) Tyre Size 265/40ZR18 101Y, 350kPa, Reinforced Normal, :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00083,,2366,2365,CM/L-4024135,Cheng Shin Rubber Ind. Co. Ltd.,NONE,IS 15633 : 2022,OTHER,Tyre Size 295/50 R16 107S 300kPa Automotive Vehicles: Pneumatic Tyres for Passenger Car Vehicles: :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00064,,2367,2366,CM/L-4020026,Bridgestone Corporation Hikone Plant,NONE,IS 15633 : 2022,OTHER,"Automotive Vehicles - Pneumatic Tyres for Passenger Car Vehicles; Radial, Tubeless, for following: 1) : BRIDGESTONE",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00065,,2368,2367,CM/L-4020127,Bridgestone Corporation Tosu Plant,NONE,IS 15633 : 2022,OTHER,"Tyre Size 275/35 R19 96W 350KPa, 245/40 R19 94W, 350KPa Normal, Radial, Tubeless & Reinforced: (i) Tyre : BRIDGESTONE",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00062,,2369,2368,CM/L-4019647,Bridgestone Corporation Tochigi Plant,NONE,IS 15633 : 2022,OTHER,"Automotive Vehicles- Pneumatic tyres for passenger car vehicles, normal, radial, tubeless of following :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00072,,2370,2369,CM/L-4021836,Bridgestone Corporation Hofu Plant,NONE,IS 15633 : 2022,OTHER,Pneumatic Tyres for Passenger Car Vehicles: Radial :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02498,,2371,2370,CM/L-4100291480,JLG Industries (M) SDN BHD,NONE,IS 15644 : 2006,OTHER,"Electric, Toy Educational Toy, C (Toys for intellectual activities), 68 (Educational toys), Battery, 2 :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00070,,2372,2371,CM/L-4021533,Hankook Tire & Technology Co. Ltd.,NONE,IS 15633 : 2022,OTHER,"Pneumatic Tyres for Passenger car Vehicles: Radial, Tubeless for the following sizes: i) Tyre Size :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00068,,2373,2372,CM/L-4021129,Sumitomo Rubber (Thailand) Co. Ltd.,NONE,IS 15633 : 2022,OTHER,"Automotive Vehicles: Pneumatic Tyres for Passenger Car Vehicles: Normal, Radial & Tubeless : (i) :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
