s_no,cml_no_raw,name_address_raw,validity_date_raw,standard_no_raw,status_raw,variety_brand_raw,source_URL,retrieved_at
"2950","4100355076","PT Sulfindo Adiusaha | Address : Kampung Pengoreng, Desa/Kelurahan Mangunreja, Kec. Pulo Ampel, Kab,. Serang, Provinsi Banten | City : - | Country : Indonesia","30-AUG-27 00:00:00","IS 17658:2021","Operative","IS 17658-S-2 iS 17658-S-4 POLYMER USED FOR MOULDING OR EXTRUSION ARTICLES IN CONTACT WITH FOOD STUFFS, :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2951","4100326473","TOSOH CORPORATION | Address : 4560, Kaise-cho, Shunan-shi, Yamaguchi 746-8501Yamaguchi | City : - | Country : Japan","26-MAR-27 00:00:00","IS 17658:2021","Operative","Name of the Product Polyvinyl Chloride (PVC) Homopolymers Designation (s) 1. IS 17658-P-1 2. IS 17658-P-3 3. IS :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2952","4100315973","Westlake Vinyls Inc. | Address : 230 Johnson Riley Road, Calvert City, KY 42029, Kentucky | City : - | Country : United States","25-FEB-27 00:00:00","IS 17658:2021","Operative","Name of the Product Polyvinyl Chloride (PVC) – Homopolymers Designation (s) IS 17658-S-4 Additional :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2953","4100105255","VERASCO FZE | Address : P.O BOX 54073, Plot 1A-08, Hamriyah Free zone Sharjah, | UAE | City : AbuDhabi | Country : United Arab Emirates","12-OCT-25 00:00:00","IS 73 : 2013","Deferred","Licence is granted to use Standard Mark as per IS 73 : 2013 with the following scope : Name of the Product :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2954","4100298090","Westlake Chemicals & Vinyls LLC | Address : 26100 LA HWY 405, Plaquemine, Louisiana | City : - | Country : United States","26-JAN-27 00:00:00","IS 17658:2021","Operative","Name of the Product Polyvinyl Chloride (PVC) – Homopolymers Designation (s) 1. IS 17658-S-2 2. IS :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2955","4100298191","Westlake Vinyls Company, LP | Address : 36045 Hwy 30, Geismar, LA 70734, Louisiana | City : - | Country : United States","08-JAN-27 00:00:00","IS 17658:2021","Operative","Name of the Product Polyvinyl Chloride (PVC) – Homopolymers Designation (s) 1. IS 17658-S-4 Additional :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2956","4100298292","Plastic Express | Address : 400 Seabrook Parkway Pooler, Georgia 31322 | City : - | Country : United States","26-JAN-27 00:00:00","IS 17658:2021","Operative","Name of the Product Polyvinyl Chloride (PVC) – Homopolymers Designation (s) 1. IS 17658-S-2 2. IS :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2957","4100302156","KEM ONE | Address : Plateforme Industrielle de Chateau-Armoux Saint-Auban, 04600, Saint-Auban | City : - | Country : France","02-FEB-27 00:00:00","IS 17658:2021","Operative","Name of the Product Polyvinyl Chloride (PVC) – Homopolymers Designation (s) 1. IS 17658-P-2 2. IS :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2958","4100149174","CHINA GENERAL PLASTICS CORPORATION TOUFEN PLANT | Address : NO. 571, MINZU RD., 17 NEIGHBORHOOD, TIANLIAO VIL., TOUFEN CITY, MIAOLI COUNTY 351MIAOLI COUNTY | City : - | Country : Taiwan","07-AUG-26 00:00:00","IS 17658:2021","Operative","Product : Polyvinyl Chloride (PVC) Homopolymers Varieties : 1. IS 17658-S-2 2. IS 17658-S-3 3. IS :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2959","4100136367","FORMOSA PLASTICS CORPORATION MAILIAO PLANT | Address : NO. 1, FORMOSA INDUSTRIAL COMPLEX, MAILIAO TOWNSHIP, YUNLIN COUNTY 63801, TAIWAN (R.O.C.) | City : - | Country : Taiwan","02-MAY-27 00:00:00","IS 17658:2021","Operative","Grant of Licence for the Product ‘‘Polyvinyl Chloride ( PVC ) Homopolymers’’, as per IS 17658:2021, :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2960","4100137066","FORMOSA PLASTCIS CORPORATION LIN-YUAN PLANT | Address : NO. 1 SHIHUA 1ST ROAD, LINYUAN DISTRICT, KAOHSIUNG CITY, 832, | TAIWAN (R.O.C)-- | City : - | Country : Taiwan","07-MAY-27 00:00:00","IS 17658:2021","Operative","Grant of Licence for the Product ‘‘Polyvinyl Chloride ( PVC ) Homopolymers’’, as per IS 17658:2021, :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2961","4100125867","LG CHEM CO., LTD | Address : 128, YEOUI-DAERO, YEONGDEUNGPO-GU, SEOUL | City : - | Country : South Korea","08-MAR-26 00:00:00","IS 17658:2021","Deferred","Name of the product Polyvinyl Chloride ( PVC ) Homopolymers Varieties 1. IS 17658-S-2 2. IS 17658-S-4 3. :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2962","4100157476","FORMOSA PLASTICS CORPORATION REN-WU PLANT | Address : NO. 100, SHUIGUAN RD., RENWU DISTT, KAOHSIUNG CITY, 81465, TAIWAN (R.O.C.) | City : Taipai | Country : Taiwan","09-OCT-26 00:00:00","IS 17658:2021","Operative","Name of the product Polyvinyl Chloride ( PVC ) Homopolymers Varieties 1. IS 17658-S-3 2. IS 17658-S-4 3. :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2963","4100149982","CGPC POLYMER CORPORATION LIN YUAN PLANT | Address : NO. 6 8, SHIHUA 2ND RD., LINYUAN DIST., KAOHSIUNG CITY 832KAOHSIUNG CITY 832 | City : - | Country : Taiwan","08-AUG-26 00:00:00","IS 17658:2021","Operative","Name of the Product - Polyvinyl Chloride (PVC) Homopolymers Varieties - 1. IS 17658-S-3 :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2964","4100109465","Hanwha Solutions Corporation | Address : 22, Saneop-ro, 440 beon-gil, nam-gu, Ulsan South Korea Ulsan | City : - | Country : South Korea","20-NOV-26 00:00:00","IS 17658:2021","Operative","Grant of Licence for the product : Polyvinyl Chloride (PVC) Homopolymers S.No. Designation With additional :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2965","4100114256","LG CHEM CO., LTD. | Address : 54- DOKGOT 1-RO DAESAN-EUP SEOSAN-SI CHUNNGCHEONGNAM-DOSOUTH KOREA | City : - | Country : South Korea","10-JAN-26 00:00:00","IS 17658:2021","Deferred","“polyvinyl chloride (PVC) homopolymers, PVC-SR, Grade 3, Grade 4 and Grade 5, without plasticizer, :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2966","4100114559","Hanwha Solutions Corporation | Address : 117, Yeosusandan 3-ro, Yeosu-si jeollanam-do, South Korea jeollanam-do | City : - | Country : South Korea","10-JAN-27 00:00:00","IS 17658:2021","Operative","Name of the product : Polyvinyl Chloride (PVC) Homopolymers Specification Varieties : 1. IS 17658-S-2 2. :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2967","4100294082","Tokuyama Corporation | Address : 1-1, Mikage-Cho, Shunan-Shi, Yamaguchi | City : - | Country : Japan","07-JAN-27 00:00:00","IS 17658 : 2021","Operative","Name of the Product Polyvinyl Chloride (PVC) – Homopolymers Designation (s) 1. IS 17658-S-2 2. IS :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2968","4100219674","Coim Asia Pacific Pte Ltd. | Address : 10 Seraya Place | City : - | Country : Singapore","04-MAR-27 00:00:00","IS 17659 : 2021","Operative","Name of the Product Polyester Polyol – Specification Garde and form 1. Grade 1, form Liquid 2. Grade :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2969","4100275280","GIESSE SpA | Address : VIA TUBERTINI 1, BUDRIO (BO) CAP-40054 | City : - | Country : Italy","26-OCT-26 00:00:00","IS 17706:2022","Operative","Name of the product: Pull Handles, Type of Handle: Other Types, Grade of Service Condition (Corrosion :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2970","4100280172","Crown Emirates Company Ltd. | Address : P.O. 17030, Near Container Terminal 3, Jabel Ali Free Zone, Dubai, | City : AbuDhabi | Country : United Arab Emirates","13-NOV-26 00:00:00","IS 14407 : 2023","Operative","Designation of Temper for Aluminium alloy stock – Body H19 Type and Nominal Capacity – Slim (150 :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2971","4100272779","KJM ALUMINIUM CAN SDN BHD | Address : No. 106, Jalan Permata 1, Kawasan Industri Arab-Malaysian, 71800 Nilai, Negeri Sembilan | City : - | Country : Malaysia","14-OCT-26 00:00:00","IS 14407 : 2023","Operative","Designation of Temper for Aluminium alloy stock – Body H19, Can end H48, Tab H48 Type and Nominal :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2972","4100212963","United Beverage Co., CAN & END Making Plant | Address : Block No. 9, Subhan Industrial Area, Plot 159, PACI No 13167969, | City : - | Country : Kuwait","03-MAR-27 00:00:00","IS 14407 : 2023","Operative","Designation of Temper for Aluminium alloy stock – Body H19, Can end H48, Tab H48 Type and Nominal :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2973","4100204661","CANPACK MIDDLE EAST ONE PERSON COMPANY LLC | Address : Plot No. 598-1765, Dubai Investment Park 1, Jabel Ali, Dubai | City : AbuDhabi | Country : United Arab Emirates","03-FEB-27 00:00:00","IS 14407 : 2023","Operative","Designation of Temper for Aluminium alloy stock – Body H19, Can end H49, Tab H48 Type and Nominal :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2974","4100201251","Ceylon Beverage Can Pvt. Ltd., | Address : Lot 53 A Horana export Processing Zone, Poruwadanda, Boralugoda | City : - | Country : Sri Lanka","20-JAN-27 00:00:00","IS 14407 : 2023","Operative","Designation of Temper for Aluminium alloy stock – Body H19, Can end H49, Tab H48 Type and Nominal :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2975","4100315165","Quality Pack Zrt. | Address : H-3800 Szikszo, Hell utca 2, | City : - | Country : Hungary","09-FEB-27 00:00:00","IS 14407 : 2023","Operative","Aluminium Cans for Beverages as per IS 14407:2023 with NIL Amendments for the following varieties: Designation :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2976","4100058373","ANWAR CEMENT LIMITED | Address : TATUITALA, B.K. ROYPARA, BANGLADESH | City : - | Country : Bangladesh","31-DEC-26 00:00:00","IS 269 : 2015","Operative","Ordinary Portland Cement, 53 grade (without any performance improvers and excluding requirement of traverse : shoktiman - Lion - Anwar","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2977","4100004148","R.M.C. Cement Pvt Ltd | Address : Teku Road Bagmati chamber, 2nd floor, P.O. 585 Kathmandu | City : - | Country : Nepal","28-FEB-24 00:00:00","IS 269 : 2015","Operative","Ordinary Portland Cement,43 Grade (without addition of performance improvers) :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2978","4100011448","Shivam Cements Ltd. | Address : Siddartha Insurance Bhawan, 2nd floor, Anam Nagar, Kathmandu | City : - | Country : Nepal","28-FEB-24 00:00:00","IS 269 : 2015","Operative","Ordinary Portland Cement without any performance improver, 53 Grade and 43 Grade. :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2979","4100325875","TBC-Ball Beverage Can Vietnam Limited | Address : No.2, VSIP II-A, Street No. 18, Vietnam-Singapore II-A Industrial Park, Vinh Tan Ward, Tan Uyen City, Binh Duong Province | City : - | Country : Vietnam","23-MAR-27 00:00:00","IS 14407 : 2023","Operative","Aluminium Cans for Beverages as per IS 14407: 2023 with NIL Amendment for following variety: Name :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2980","4100337680","Canpack Romania S.R.L. | Address : SOS. Berceni NR. | 106R 041919, Sector 4 | Bucurest | City : - | Country : Romania","04-MAY-27 00:00:00","IS 14407 : 2023","Operative","Name of the Product: Aluminium Cans for Beverages Designation of Temper for Aluminium alloy stock:Body-H19 Type :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2981","4100136266","Formosa Chemicals and Fibre Corporation | Address : No. 23, Formosa Industrial Complex, Mailiao | City : - | Country : Taiwan","02-MAY-27 00:00:00","IS 170 : 2004","Operative","ACETONE :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2982","4100240160","Flying Vacuum Container (Thailand) Co. Ltd., | Address : 64/65, Moo. 4, Pluak Daeng Subdistrict, Pluak Daeng District, | City : - | Country : Thailand","25-MAY-27 00:00:00","IS 17803 : 2022","Operative","Name of the product Potable Water Bottles (Metallic) Material of Body Stainless Steel Nature of coating :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2983","4100292381","INOXIUM TUBI PIPES INDUSTRY LLC | Address : Plot # 1986, Umm Al Thoub, UAQ Industrial Area, P.O.Box 1661, | City : AbuDhabi | Country : United Arab Emirates","08-JAN-27 00:00:00","IS 17875:2022","Operative","Name of the Product:- Stainless Steel Seamless Pipes and Tubes for General Services, Finish:- Cold :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2984","4100288188","TRIS TUBE CO. LTD | Address : 21, Seungjeon-ro, Dongducheon-si, Gyeonggi-do | City : - | Country : South Korea","22-DEC-26 00:00:00","IS 17875:2022","Operative","Name of the product Stainless Steel Seamless Pipes and Tubes for General Services Grade Designation/ :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2985","4100187283","Precise Stainless FZCO | Address : Unit No. RA08MB03, Jabel Ali Free Zone,Dubai | City : AbuDhabi | Country : United Arab Emirates","25-JUL-27 00:00:00","IS 17875:2022","Operative","Name of the product: Stainless Steel Seamless Pipes and Tubes for General Services Grade designations:- :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2986","4100198995","Schoeller Bleckmann Edelstahlrohr GmbH | Address : Rohrstrabe 1, 2630 Ternitz | City : - | Country : Austria","08-JAN-26 00:00:00","IS 17875:2022","Deferred","Name of the Product Stainless Steel Seamless Pipes and Tubes for General Services Grade Designation/Numerical :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2987","4100206261","Tubacex Tubos Inoxidables S.A.U | Address : Barro Gardea Tres Cruces N 8, Laudio/Liodio, 01400, Alava | City : - | Country : Spain","09-FEB-26 00:00:00","IS 17875:2022","Deferred","Name of the product Stainless Steel Seamless Pipes and Tubes for General Services Grade Designation/ :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2988","4100191880","Chang Chun Plastics Co. Ltd., | Address : No. 6 Huaxi Rd. Dafa Industrial Park, Daliao District 83164 Kaohsiung | City : - | Country : Taiwan","06-NOV-26 00:00:00","IS 170 : 2004","Operative","Name of the product- Acetone :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2989","4100208871","Vinlong Stainless Steel (Vietnam) Co., Ltd. | Address : Lot 131C1, 131D Long Giang Industrial Park, Tan Lap 1 Commune, Tan Phuoc District, Tien Giang Province | City : - | Country : Vietnam","19-FEB-27 00:00:00","IS 17875:2022","Operative","Name of Product Stainless Steel Seamless Pipes and Tubes for General Services Grade Austenitic Steel Designation X04Cr19Ni9, :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2990","4100334371","Tubacex Durant Inc | Address : 362 Country Club Road, Durant Oklahoma, Greenville, Pennnsylvania | City : - | Country : United States","06-MAY-27 00:00:00","IS 17875:2022","Operative","Name of the product Stainless Steel Seamless Pipes and Tubes for General Services Grade Designation/ :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2991","4100332165","THAI OIL PIPE CO., LTD | Address : 7/369 Moo 6, Mayangpron, PluakDaeng, Rayong 21140 | City : - | Country : Thailand","12-FEB-27 00:00:00","IS 17875:2022","Operative","Name of the Product Finish Grade Designation/ Numerical Symbol Sizes Stainless Steel Seamless Pipes :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2992","4100342269","SeAH Changwon Integrated Special Steel Corporation | Address : 147, Jeokhyeon-ro, Seongsan-gu, Changwon-si, Gyeongsangnam-doChangwon | City : - | Country : South Korea","09-JUN-27 00:00:00","IS 17875:2022","Operative","Name of the product Stainless Steel Seamless Pipes and Tubes for General Services Grade Designation/ :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2993","4100325471","Salem Tube Inc | Address : 485 Nickel Street, Greenville, Pennsylvania | City : - | Country : United States","26-MAR-27 00:00:00","IS 17875:2022","Operative","Name of the product Stainless Steel Seamless Pipes and Tubes for General Services Grade Designation/ :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2994","4100297896","CTC Co. Ltd. | Address : 1531-7 Jeonyeong-ro, Yeongjung-myeon, Pocheon-Si, Gyeonggi-do, 11126, South Korea | City : - | Country : South Korea","20-JAN-27 00:00:00","IS 17875:2022","Operative","Name of the product Stainless Steel Seamless Pipes and Tubes for General Services Grade Designation/ :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2995","4100185279","SONHA SSP VIETNAM SOLE MEMBER COMPANY LIMITED | Address : LOT 1, PHUNG INDUSTRIAL ZONE, DAN PHUONG DISTRICT, HANOI, VIETNAM. | City : - | Country : Vietnam","09-JUL-26 00:00:00","IS 17876 : 2022","Operative","Name of the product: Stainless Steel Welded Pipes and Tubes for General Services Grade Designation/ Numerical :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2996","4100299294","HYG Co., Ltd. | Address : 80-57, Bancheonsaneop-ro, Eonyang-eup Ulju-gunUlsan | City : - | Country : South Korea","26-JAN-27 00:00:00","IS 17875:2022","Operative","Name of the product Stainless Steel Seamless Pipes and Tubes for General Services Grade Designation/ :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2997","4100299496","HYG Co., Ltd. | Address : 80-57, Bancheonsaneop-ro, Eonyang-eup Ulju-gunUlsan | City : - | Country : South Korea","22-JAN-27 00:00:00","IS 17876 : 2022","Operative","Name of the product Stainless Steel Welded Pipes and Tubes for General Services Grade Designation/ Numerical :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2998","4100325673","WSG Co., Ltd. | Address : 1921-16, Gijang-Daero, Gijang-Gun, Busan 46028, Republic of Korea | City : - | Country : South Korea","23-MAR-27 00:00:00","IS 17876 : 2022","Operative","Name of the product Stainless Steel Welded Pipes and Tubes for General Services Grade Designation/ Numerical :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
