hm_id,centre_name,centre_code,hallmarking_entity_type,address,city,district,state,pin,recognition_status,recognition_status_original,recognition_status_raw,validity,validity_date,suspended_cancelled_date,region,centre_type,hallmarking_scope,services,source_url,source_reference_label,source_centre_ids,source_file_count,source_file_ids,source_files,source_sheets,source_rows,record_disposition,conflict_count,conflict_fields,review_flag,review_reason,populated_field_count,completeness_pct
HM-01947,MAHARASHTRA HALLMARKING CENTRE,WRO/RAHC/R-400910,,"CTS NO 90 SADASHIV PETH 1ST FLOOR,SATARA, SATARA, SATARA, MAHARASHTRA ,415002",SATARA,SATARA,MAHARASHTRA,415002,CANCELLED,CANCELLED,CANCELLED,Cancelled on 17/03/2026,,2026-03-17,WRO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-WRO-RAHC-R-400910,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:600,CANONICAL,0,,,,16,76.19
HM-01948,Jonson Assay and Hallmarking Centre,WRO/RAHC/R-400911,,"2nd Floor, Shivam Shopping Centre, Opp SindhiCloth Market, Mata Sheri, Near Gandhi Chowk, BANASKANTHA, DISA BAZAR, GUJARAT ,385535",DISA BAZAR,BANASKANTHA,GUJARAT,385535,ACTIVE,ACTIVE,Operative,19/02/2027,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-WRO-RAHC-R-400911,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:1461,CANONICAL,0,,,,14,66.67
HM-01949,SWASTIK HALLMARKING CENTER,WRO/RAHC/R-400912,,"H.NO 24, 2ND AND 3RD FLOORNAVI CHAWL, BAZAR PETH, THANE, BHIWANDI, MAHARASHTRA ,421302",BHIWANDI,THANE,MAHARASHTRA,421302,ACTIVE,ACTIVE,Operative,21/02/2027,,,,,Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-WRO-RAHC-R-400912,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:1462,CANONICAL,0,,,,14,66.67
HM-01950,VASAVI ASSAYING AND HALLMARKING CENTRE,WRO/RAHC/R-400914,,"260 ""C"" WARD, LAXMI PLAZA, PHADNIS LANEBHENDE GALLI, NEAR SHIVAJI PUTALA, KOLHAPUR, KOLHAPUR, KOLHAPUR CITY, MAHARASHTRA ,416002",KOLHAPUR CITY,KOLHAPUR,MAHARASHTRA,416002,ACTIVE,ACTIVE,Operative,20/03/2027,,,,,Gold & Silver Both Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-WRO-RAHC-R-400914,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:1463,CANONICAL,0,,,,14,66.67
HM-01951,PATEL HALLMARK CENTRE,WRO/RAHC/R-400916,,"STREET NO.1,NR. BRAHM CHHATRIYA VADI, R S NO. 186PLOT NO 8 SHREE RANCHHODNAGAR PEDAK ROAD RAJKOT, RAJKOT, RAJKOT, GUJARAT ,360003",RAJKOT,RAJKOT,GUJARAT,360003,ACTIVE,ACTIVE,Operative,05/04/2027,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-WRO-RAHC-R-400916,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:1464,CANONICAL,0,,,,14,66.67
HM-01952,SHREE YAMUNA HALLMARKING CENTRE,WRO/RAHC/R-400917,,"SONI BAZAAR, MAIN ROAD,MORBI GUJARAT., MORBI, , GUJARAT ,363641",MORBI,MORBI GUJARAT,GUJARAT,363641,CANCELLED,CANCELLED,CANCELLED,Cancelled on 08/08/2023,,2023-08-08,WRO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-WRO-RAHC-R-400917,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:601,CANONICAL,0,,,,16,76.19
HM-01953,OSKAR HALLMARK CENTRE LLP,WRO/RAHC/R-400919,,"1ST FLOOR, 152 SARAF BAZAAR , BALAJI PETHJALGAON, JALGAON, JALGAON, MAHARASHTRA ,425001",JALGAON,JALGAON,MAHARASHTRA,425001,ACTIVE,ACTIVE,Operative,26/04/2027,,,,,Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-WRO-RAHC-R-400919,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:1465,CANONICAL,0,,,,14,66.67
HM-01954,SHREENATH HALLMARKING CENTRE,WRO/RAHC/R-400921,,"SURVEY NO 34772, 1ST & 2ND FLOOR,OPPOSITE JAIN UPASHRAY, MAIN BAZAR, LIMDA CHOWK, BOTAD, BOTAD, GUJARAT ,364710",BOTAD,BOTAD,GUJARAT,364710,CANCELLED,CANCELLED,CANCELLED,Cancelled on 02/02/2026,,2026-02-02,WRO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-WRO-RAHC-R-400921,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:602,CANONICAL,0,,,,16,76.19
HM-01955,MAA KALI HALLMARKING CENTRE,WRO/RAHC/R-400923,,"5th Floor, 503, 24 Carat Building,Opp. Samartheshwar Mahadev, Ellisbridge, Ahmedabad., AHMEDABAD, ELLISBRIDGE, GUJARAT ,380006",ELLISBRIDGE,AHMEDABAD,GUJARAT,380006,ACTIVE,ACTIVE,Operative,03/06/2027,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-WRO-RAHC-R-400923,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:1466,CANONICAL,0,,,,14,66.67
HM-01956,MAHAVIR HALLMARKING CENTRE PRIVATE LIMITED,WRO/RAHC/R-400925,,"401 & 402, 4TH FLOOR, 127-129, ROYAL HOUSE,ZAVERI BAZAR, SHEIKH MEMON STREET, KALBADEVI, MUMBAI CITY, KALBADEVI, MAHARASHTRA ,400002",KALBADEVI,MUMBAI CITY,MAHARASHTRA,400002,ACTIVE,ACTIVE,Operative,04/06/2027,,,,,"Yellow Gold,Silver Hallmarking",,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-WRO-RAHC-R-400925,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:1467,CANONICAL,0,,,,14,66.67
HM-01957,MAHAVIR HALLMARKING CENTRE PRIVATE LIMITED,WRO/RAHC/R-400925(O1),,"401 & 402, 4TH FLOOR, 127-129, ROYAL HOUSE,ZAVERI BAZAR, SHEIKH MEMON STREET, KALBADEVI, MUMBAI CITY, KALBADEVI, MAHARASHTRA ,400002",KALBADEVI,MUMBAI CITY,MAHARASHTRA,400002,ACTIVE,ACTIVE,Operative,04/06/2027,,,,,"Yellow Gold,Silver Hallmarking",,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-WRO-RAHC-R-400925-O1-,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:1468,CANONICAL,0,,,,14,66.67
HM-01958,Riddhi Siddhi Gold Hallmarking Centre,WRO/RAHC/R-400926,,"4,5,6,7,8, 3rd Floor, Harikrushna Shopping Centre,Near Panchal Hall,Anand-Vidyanagar Road., ANAND, ANAND, GUJARAT ,388001",ANAND,ANAND,GUJARAT,388001,ACTIVE,ACTIVE,Operative,06/04/2027,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-WRO-RAHC-R-400926,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:1469,CANONICAL,0,,,,14,66.67
HM-01959,RAMA HALLMARKING CENTRE LLP,WRO/RAHC/R-400928,,"MIDC, 1st Floor, Plot No - A 15/16, Central CrossB, Andheri East, Mumbai, Mumbai Suburban, MUMBAI CITY, ANDHERI EAST, MAHARASHTRA ,400093",ANDHERI EAST,MUMBAI CITY,MAHARASHTRA,400093,SUSPENDED,SUSPENDED,Under Suspension,18/06/2027,,2026-05-14,WRO,AHC,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-WRO-RAHC-R-400928,2,F038;F039,bis_topic17_hallmarking_centres.csv;bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F038:-:1470;F039:-:603,CONFLICT_PRESERVED,2,source_url;validity,,,17,80.95
HM-01960,NCH Services Pvt Ltd,WRO/RAHC/R-400929,,"Shop No.415-416, Canopus, Opp. Kakadiya ComplexGhod Dod Road, Parle Point,Surat, SURAT, SURAT, GUJARAT ,395007",SURAT,SURAT,GUJARAT,395007,ACTIVE,ACTIVE,Operative,19/06/2027,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-WRO-RAHC-R-400929,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:1471,CANONICAL,0,,,,14,66.67
HM-01961,NCH SERVICES PVT LTD,WRO/RAHC/R-400931,,"5TH FLOOR,506,BHARAT INDUSTRIAL ESTATE,TOKERSEY JIVARAJ ROAD,RAMTEKADI, SEWEREE WEST,, MUMBAI CITY, MUMBAI CENTRAL, MAHARASHTRA ,400015",MUMBAI CENTRAL,MUMBAI CITY,MAHARASHTRA,400015,CANCELLED,CANCELLED,CANCELLED,Cancelled on 10/09/2025,,2025-09-10,WRO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-WRO-RAHC-R-400931,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:604,CANONICAL,0,,,,16,76.19
HM-01962,CHODANKARS HALLMARKING AND REFINERY,WRO/RAHC/R-400932,,"SUBRAY CHAMBER KENI WADA MAPUSA CLINIC ROADSUBRAY CHAMBER13/175/A1KENI WADA MAPUSA CLINIC ROA, NORTH GOA, , GOA ,403507",NORTH GOA,SUBRAY CHAMBER KENI WADA MAPUSA CLINIC ROADSUBRAY CHAMBER13/175/A1KENI WADA MAPUSA CLINIC ROA,GOA,403507,CANCELLED,CANCELLED,CANCELLED,Cancelled on 23/08/2023,,2023-08-23,SRO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-WRO-RAHC-R-400932,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:605,CANONICAL,0,,,,16,76.19
HM-01963,NAKODA HALLMARKIG CENTRE,WRO/RAHC/R-400934,,"314 TO 316 PODDAR PLAZANEAR MAJURA FIRE STATION, SURAT, SURAT, GUJARAT ,395007",SURAT,SURAT,GUJARAT,395007,CANCELLED,CANCELLED,CANCELLED,Cancelled on 22/01/2024,,2024-01-22,WRO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-WRO-RAHC-R-400934,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:606,CANONICAL,0,,,,16,76.19
HM-01964,SRH Hallmarking center,WRO/RAHC/R-400935,,"LG 7,8, 589 Ganpatrao Ghorpade sankulMain road, Hupari, Kolhapur, KOLHAPUR, KOLHAPUR CITY, MAHARASHTRA ,416203",KOLHAPUR CITY,KOLHAPUR,MAHARASHTRA,416203,ACTIVE,ACTIVE,Operative,10/07/2027,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-WRO-RAHC-R-400935,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:1472,CANONICAL,0,,,,14,66.67
HM-01965,SIDDHANATH HALLMARKING CENTRE,WRO/RAHC/R-400936,,"755, A, GOKUL NIWAS, RAVIVAR PETH,OPP. MAHESH BANK,PHADKE HAUD CHOWK, PUNE., SOLAPUR, , MAHARASHTRA ,411002",SOLAPUR,PUNE,MAHARASHTRA,411002,CANCELLED,CANCELLED,CANCELLED,Cancelled on 05/06/2024,,2024-06-05,WRO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-WRO-RAHC-R-400936,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:607,CANONICAL,0,,,,16,76.19
HM-01966,KRYSTAL HALLMARK CENTRE,WRO/RAHC/R-400937,,"GALA NO.7, GROUND FLOOR, VAISHALI DIAMOND ARCH.2, BALKRISHNA TAWADE ROAD, DAHISAR W, MUMBAI CITY, DAHISAR, MAHARASHTRA ,400068",DAHISAR,MUMBAI CITY,MAHARASHTRA,400068,CANCELLED,CANCELLED,CANCELLED,Cancelled on 19/11/2025,,2025-11-19,WRO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-WRO-RAHC-R-400937,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:608,CANONICAL,0,,,,16,76.19
HM-01967,PURITY HALLMARKING AND DIAMOND TESTING CENTER,WRO/RAHC/R-400939,,"H No.6/2359,60, Ground Floor, Roshan Palace,Havada Sheri, Mahidharpura, Surat, SURAT, MAHIDHARPURA, GUJARAT ,395003",MAHIDHARPURA,SURAT,GUJARAT,395003,ACTIVE,ACTIVE,Operative,17/09/2027,,,,,"Yellow Gold,White Gold Nickel based,Silver Hallmarking",,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-WRO-RAHC-R-400939,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:1473,CANONICAL,0,,,,14,66.67
HM-01968,PURITY HALLMARKING AND DIAMOND TESTING CENTER,WRO/RAHC/R-400939(O1),,"H No.6/2359,60, Ground Floor, Roshan Palace,Havada Sheri, Mahidharpura, Surat, SURAT, MAHIDHARPURA, GUJARAT ,395003",MAHIDHARPURA,SURAT,GUJARAT,395003,ACTIVE,ACTIVE,Operative,17/09/2027,,,,,"Yellow Gold,White Gold Nickel based,Silver Hallmarking",,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-WRO-RAHC-R-400939-O1-,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:1474,CANONICAL,0,,,,14,66.67
HM-01969,PRATHAMESH ASSAYING AND HALLMARKING CENTRE,WRO/RAHC/R-400941,,"438(1) DIGASKAR HOUSE NADKANIWADA PANBAZAR KUDAL, SINDHUDURG, KUDAL (SINDHUDURG), MAHARASHTRA ,416520",KUDAL (SINDHUDURG),SINDHUDURG,MAHARASHTRA,416520,CANCELLED,CANCELLED,CANCELLED,Cancelled on 01/08/2026,,2026-08-01,WRO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-WRO-RAHC-R-400941,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:609,CANONICAL,0,,,,16,76.19
HM-01970,M/S AURANGABAD ASSAYING AND HALLMARKING CENTER,WRO/RAHC/R-400942,,"3-4-97, CTS NO.6462, OPP. JAIN MANDIR,SARAFA ROAD, AURANGABAD, AURANGABAD, AURANGABAD (MH), MAHARASHTRA ,431001",AURANGABAD (MH),AURANGABAD,MAHARASHTRA,431001,CANCELLED,CANCELLED,CANCELLED,Cancelled on 18/10/2021,,2021-10-18,WRO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-WRO-RAHC-R-400942,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:610,CANONICAL,0,,,,16,76.19
HM-01971,STANDARD HALLMARKING AND ASSAYING CENTER,WRO/RAHC/R-400943,,"PLOT NO:24,1st FLOOR,SHYAMDHAM SANKUL-1Nr.SHYAMDHAM CHOWK,PUNA SIMADA ROAD, SURAT, SURAT CITY, GUJARAT ,395010",SURAT CITY,SURAT,GUJARAT,395010,ACTIVE,ACTIVE,Operative,25/11/2027,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-WRO-RAHC-R-400943,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:1475,CANONICAL,0,,,,14,66.67
HM-01972,VIJOY ASSAY HALLMARKING CENTRE,WRO/RAHC/R-400944,,"HOUSE NO.1635, SARASWATI CHOWK, JIJAMATA ROAD,SARAF BAZAR, NASHIK, NASHIK, NASHIK, MAHARASHTRA ,422001",NASHIK,NASHIK,MAHARASHTRA,422001,CANCELLED,CANCELLED,CANCELLED,Cancelled on 21/10/2025,,2025-10-21,WRO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-WRO-RAHC-R-400944,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:611,CANONICAL,0,,,,16,76.19
HM-01973,SBR ASSAYING & HALLMARKING CENTRE,WRO/RAHC/R-400945,,"PLOT NO 64, BHIRAD SANKUL , GANDHI ROAD,NAZUL SHEET 27D AKOLA MAHARASHTRA-444002, AKOLA, AKOLA, MAHARASHTRA ,444002",AKOLA,AKOLA,MAHARASHTRA,444002,ACTIVE,ACTIVE,Operative,09/12/2027,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-WRO-RAHC-R-400945,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:1476,CANONICAL,0,,,,14,66.67
HM-01974,New Ganesh Hallmarking Centre,WRO/RAHC/R-400946,,"TOWER BAZAR, NEAR ASHOK STAMBH, ANAND, ANAND, ANAND, GUJARAT ,388001",ANAND,ANAND,GUJARAT,388001,ACTIVE,ACTIVE,Operative,17/12/2027,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-WRO-RAHC-R-400946,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:1477,CANONICAL,0,,,,14,66.67
HM-01975,GS HALLMARKING CENTRE,WRO/RAHC/R-400947,,"UNIT NO. 112, 1ST FLOOR, BHARAT INDUSTRIAL ESTATET.J. ROAD, SEWREE [WEST] , MUMBAI CITY, MUMBAI CITY, SEWRI, MAHARASHTRA ,400015",SEWRI,MUMBAI CITY,MAHARASHTRA,400015,ACTIVE,ACTIVE,Operative,18/12/2027,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-WRO-RAHC-R-400947,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:1478,CANONICAL,0,,,,14,66.67
HM-01976,NEW HALLMARKING CENTRE,WRO/RAHC/R-400948,,"B-1806,VADAPADA, NEAR LALBAZAR,BHARUCH, BHARUCH, BHARUCH, GUJARAT ,392001",BHARUCH,BHARUCH,GUJARAT,392001,CANCELLED,CANCELLED,CANCELLED,Cancelled on 11/12/2023,,2023-12-11,WRO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-WRO-RAHC-R-400948,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:612,CANONICAL,0,,,,16,76.19
HM-01977,M/S SRIKUBERA HALLMARKING CENTER LLP,WRO/RAHC/R-400950,,"C.S.NO.274, 'B' WARD, KHARDEKAR BOL, BEHIND ASHAPURA ABHUSHAN BHANDAR,GUJARI KARVEER,, KOLHAPUR, KOLHAPUR, MAHARASHTRA ,416012",KOLHAPUR,KOLHAPUR,MAHARASHTRA,416012,CANCELLED,CANCELLED,CANCELLED,Cancelled on 12/11/2021,,2021-11-12,WRO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-WRO-RAHC-R-400950,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:613,CANONICAL,0,,,,16,76.19
HM-01978,YASHODA ASSAYING & HALLMARKING CENTER,WRO/RAHC/R-400952,,"C.T.S.NO 3079 AND HOUSE NO OLD R6-1148NEW C1- 1542, SARAF LINE, LATUR, LATUR, LATUR, MAHARASHTRA ,413512",LATUR,LATUR,MAHARASHTRA,413512,ACTIVE,ACTIVE,Operative,19/02/2028,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-WRO-RAHC-R-400952,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:1479,CANONICAL,0,,,,14,66.67
HM-01979,SB HALLMARKING CENTRE,WRO/RAHC/R-400953,,"CS NO.150/1, KASAR GALLI, 'C' WARD, GUJARI,KARVEER, KOLHAPUR, KOLHAPUR, MAHARASHTRA ,416002",KOLHAPUR,KOLHAPUR,MAHARASHTRA,416002,ACTIVE,ACTIVE,Operative,10/03/2028,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-WRO-RAHC-R-400953,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:1480,CANONICAL,0,,,,14,66.67
HM-01980,NEW AYODHYA ASSAYING AND HALLMARKING CENTRE,WRO/RAHC/R-400954,,"4002,1ST FLOOR, ARBUJ MANSION,STATION ROAD, PANDHARPUR,, SOLAPUR, PANDHARPUR, MAHARASHTRA ,413304",PANDHARPUR,SOLAPUR,MAHARASHTRA,413304,ACTIVE,ACTIVE,Operative,19/03/2028,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-WRO-RAHC-R-400954,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:1481,CANONICAL,0,,,,14,66.67
HM-01981,GS HALLMARKING & REFINERY CENTRE GR,WRO/RAHC/R-400955,,"Shyam Sadan, Bavajiraj Road, Jumma Masjid Chowk,Nr Mayuri Apartment, RAJKOT, RAJKOT, GUJARAT ,360001",RAJKOT,RAJKOT,GUJARAT,360001,ACTIVE,ACTIVE,Operative,06/05/2028,,,,,"Yellow Gold,Silver Hallmarking",,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-WRO-RAHC-R-400955,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:1482,CANONICAL,0,,,,14,66.67
HM-01982,Shree Krishna Hallmarking Centre,WRO/RAHC/R-400957,,"7/2A, Savitri Apartment, B.P. Road,Bhayander (East), Mira-Bhayander (M.Corp.), Thane., THANE, THANE, MAHARASHTRA ,401105",THANE,THANE,MAHARASHTRA,401105,ACTIVE,ACTIVE,Operative,27/05/2028,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-WRO-RAHC-R-400957,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:1483,CANONICAL,0,,,,14,66.67
HM-01983,Shri Ram Assaying & Hallmark Centre,WRO/RAHC/R-400958,,"Ground Floor, Shop No. 10, Kuldaivat Gold Market,416, East Mangalwar Peth, Solapur, SOLAPUR, SOLAPUR, MAHARASHTRA ,413002",SOLAPUR,SOLAPUR,MAHARASHTRA,413002,ACTIVE,ACTIVE,Operative,30/05/2028,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-WRO-RAHC-R-400958,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:1484,CANONICAL,0,,,,14,66.67
HM-01984,MASTER BULLION ASSAYING AND HALLMARKING LAB ANDHERI,WRO/RAHC/R-400960,,"Unit No. 103, 1st Floor, Ravi Industrial Estate,Off Mahakali Caves Road, Andheri East,, MUMBAI SUBURBAN, MUMBAI SUBURBAN, MAHARASHTRA ,400093",MUMBAI SUBURBAN,MUMBAI SUBURBAN,MAHARASHTRA,400093,ACTIVE,ACTIVE,Operative,17/06/2028,,,,,Gold & Silver Both Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-WRO-RAHC-R-400960,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:1485,CANONICAL,0,,,,14,66.67
HM-01985,M/S SHRI SAI ASSAYING & HALLMARKING CENTRE,WRO/RAHC/R-400961,,"GROUND FLOOR, 104, TULJAGIRI WADA,MACHHISATH, BUDHWARA, AMRAVATI., AMRAVATI, AMRAVATI, MAHARASHTRA ,444601",AMRAVATI,AMRAVATI,MAHARASHTRA,444601,CANCELLED,CANCELLED,CANCELLED,Cancelled on 28/02/2022,,2022-02-28,WRO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-WRO-RAHC-R-400961,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:614,CANONICAL,0,,,,16,76.19
HM-01986,SWARNA HALLMARKING SERVICES,WRO/RAHC/R-400962,,"2-4-43, ABHECHAND BHANJI LANE,NEAR JUMMA MASJID, KANSARA BAZAAR,, PORBANDAR, PORBANDAR, GUJARAT ,360575",PORBANDAR,PORBANDAR,GUJARAT,360575,CANCELLED,CANCELLED,CANCELLED,Cancelled on 08/08/2023,,2023-08-08,WRO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-WRO-RAHC-R-400962,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:615,CANONICAL,0,,,,16,76.19
HM-01987,Sirius Hallmark,WRO/RAHC/R-400963,,"FLORAL DECK PLAZA C-111CENTRAL MIDC ROAD, MUMBAI CITY, ANDHERI EAST, MAHARASHTRA ,400093",ANDHERI EAST,MUMBAI CITY,MAHARASHTRA,400093,ACTIVE,ACTIVE,Operative,21/09/2028,,,,,"Yellow Gold,White Gold Nickel based Hallmarking",,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-WRO-RAHC-R-400963,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:1486,CANONICAL,0,,,,14,66.67
HM-01988,GOLD JEWELLERS COUNCIL,WRO/RAHC/R-400964,,"CITY SURVEY NO.2189, SHOP NO.1 TO 8,GROUND FLOOR, KURESHI PLAZA, KARSHETJI ROAD, AHMEDNAGAR., AHMEDNAGAR, AHMEDNAGAR, MAHARASHTRA ,414001",AHMEDNAGAR,AHMEDNAGAR,MAHARASHTRA,414001,CANCELLED,CANCELLED,CANCELLED,Cancelled on 01/08/2025,,2025-08-01,WRO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-WRO-RAHC-R-400964,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:616,CANONICAL,0,,,,16,76.19
HM-01989,HINDUSTAN HALLMARKING CENTER,WRO/RAHC/R-400965,,"1ST, 2ND, 3RD FLOOR,""HINDUSTAN"" KRISHNA STREET, KARODIYA POLE, M.G. ROAD, VADODARA., VADODARA, VADODARA, GUJARAT ,390001",VADODARA,VADODARA,GUJARAT,390001,CANCELLED,CANCELLED,CANCELLED,Cancelled on 14/09/2024,,2024-09-14,WRO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-WRO-RAHC-R-400965,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:617,CANONICAL,0,,,,16,76.19
HM-01990,M/S RIDDHI SIDDHI HALLMARKING & ASSAYING CENTRE,WRO/RAHC/R-400966,,"SHOP NO.4,5,9 & 10, JAI MAHAVIR COMPLEX,ITWARI, BHAJI MANDI, NAGPUR., NAGPUR, , MAHARASHTRA ,440002",NAGPUR,NAGPUR,MAHARASHTRA,440002,CANCELLED,CANCELLED,CANCELLED,Cancelled on 28/02/2022,,2022-02-28,WRO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-WRO-RAHC-R-400966,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:618,CANONICAL,0,,,,16,76.19
