conflict_id,pair_id,record_key_column,record_key_value,conflicting_column,file_a,sheet_a,source_row_a,value_a,file_b,sheet_b,source_row_b,value_b,value_similarity,value_relationship,conflict_type,resolution_status,phase4_action
CF-03057,DC-0218,centre_id,ahc-cro-rahc-r-1124925,source_url,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,99,https://www.manakonline.in/manak/ahclistforwebsite,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,51,https://huid.manakonline.in/manak/ahcsuspendcancelledappsforwebsite,0.4286,RELATED_RECORD,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03058,DC-0218,centre_id,ahc-cro-rahc-r-1124925,validity,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,99,10/01/2025,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,51,under suspension from 10/03/2026,0.125,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03059,DC-0218,centre_id,ahc-cro-rahc-r-2011508,source_url,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,104,https://www.manakonline.in/manak/ahclistforwebsite,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,54,https://huid.manakonline.in/manak/ahcsuspendcancelledappsforwebsite,0.4286,RELATED_RECORD,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03060,DC-0218,centre_id,ahc-cro-rahc-r-2011508,validity,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,104,30/06/2027,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,54,under suspension from 20/08/2026,0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03061,DC-0218,centre_id,ahc-cro-rahc-r-2022873,source_url,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,120,https://www.manakonline.in/manak/ahclistforwebsite,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,56,https://huid.manakonline.in/manak/ahcsuspendcancelledappsforwebsite,0.4286,RELATED_RECORD,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03062,DC-0218,centre_id,ahc-cro-rahc-r-2022873,validity,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,120,17/06/2027,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,56,under suspension from 01/04/2026,0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03063,DC-0218,centre_id,ahc-cro-rahc-r-2219089,source_url,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,133,https://www.manakonline.in/manak/ahclistforwebsite,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,61,https://huid.manakonline.in/manak/ahcsuspendcancelledappsforwebsite,0.4286,RELATED_RECORD,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03064,DC-0218,centre_id,ahc-cro-rahc-r-2219089,validity,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,133,29/08/2028,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,61,under suspension from 19/08/2026,0.125,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03065,DC-0218,centre_id,ahc-cro-rahc-r-2222414,source_url,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,140,https://www.manakonline.in/manak/ahclistforwebsite,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,62,https://huid.manakonline.in/manak/ahcsuspendcancelledappsforwebsite,0.4286,RELATED_RECORD,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03066,DC-0218,centre_id,ahc-cro-rahc-r-2222414,validity,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,140,24/09/2027,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,62,under suspension from 27/07/2026,0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03067,DC-0218,centre_id,ahc-cro-rahc-r-2227611,source_url,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,145,https://www.manakonline.in/manak/ahclistforwebsite,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,63,https://huid.manakonline.in/manak/ahcsuspendcancelledappsforwebsite,0.4286,RELATED_RECORD,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03068,DC-0218,centre_id,ahc-cro-rahc-r-2227611,validity,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,145,04/09/2027,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,63,under suspension from 11/08/2026,0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03069,DC-0218,centre_id,ahc-cro-rahc-r-2418837,source_url,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,156,https://www.manakonline.in/manak/ahclistforwebsite,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,64,https://huid.manakonline.in/manak/ahcsuspendcancelledappsforwebsite,0.4286,RELATED_RECORD,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03070,DC-0218,centre_id,ahc-cro-rahc-r-2418837,validity,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,156,27/03/2027,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,64,under suspension from 07/08/2026,0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03071,DC-0218,centre_id,ahc-cro-rahc-r-2813002,source_url,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,178,https://www.manakonline.in/manak/ahclistforwebsite,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,69,https://huid.manakonline.in/manak/ahcsuspendcancelledappsforwebsite,0.4286,RELATED_RECORD,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03072,DC-0218,centre_id,ahc-cro-rahc-r-2813002,validity,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,178,06/05/2027,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,69,under suspension from 07/07/2026,0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03073,DC-0218,centre_id,ahc-cro-rahc-r-2815737,source_url,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,180,https://www.manakonline.in/manak/ahclistforwebsite,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,70,https://huid.manakonline.in/manak/ahcsuspendcancelledappsforwebsite,0.4286,RELATED_RECORD,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03074,DC-0218,centre_id,ahc-cro-rahc-r-2815737,validity,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,180,04/03/2029,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,70,under suspension from 19/08/2026,0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03075,DC-0218,centre_id,ahc-cro-rahc-r-3012365,source_url,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,185,https://www.manakonline.in/manak/ahclistforwebsite,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,73,https://huid.manakonline.in/manak/ahcsuspendcancelledappsforwebsite,0.4286,RELATED_RECORD,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03076,DC-0218,centre_id,ahc-cro-rahc-r-3012365,validity,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,185,14/06/2029,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,73,under suspension from 08/07/2026,0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03077,DC-0218,centre_id,ahc-cro-rahc-r-3023491,source_url,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,199,https://www.manakonline.in/manak/ahclistforwebsite,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,74,https://huid.manakonline.in/manak/ahcsuspendcancelledappsforwebsite,0.4286,RELATED_RECORD,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03078,DC-0218,centre_id,ahc-cro-rahc-r-3023491,validity,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,199,28/03/2029,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,74,under suspension from 19/08/2026,0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03079,DC-0218,centre_id,ahc-cro-rahc-r-3024637,source_url,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,204,https://www.manakonline.in/manak/ahclistforwebsite,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,75,https://huid.manakonline.in/manak/ahcsuspendcancelledappsforwebsite,0.4286,RELATED_RECORD,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03080,DC-0218,centre_id,ahc-cro-rahc-r-3024637,validity,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,204,28/08/2027,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,75,under suspension from 14/01/2026,0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03081,DC-0218,centre_id,ahc-cro-rahc-r-3111213,source_url,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,207,https://www.manakonline.in/manak/ahclistforwebsite,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,76,https://huid.manakonline.in/manak/ahcsuspendcancelledappsforwebsite,0.4286,RELATED_RECORD,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03082,DC-0218,centre_id,ahc-cro-rahc-r-3111213,validity,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,207,22/05/2026,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,76,under suspension from 15/05/2026,0.2857,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03083,DC-0218,centre_id,ahc-cro-rahc-r-3319475,source_url,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,230,https://www.manakonline.in/manak/ahclistforwebsite,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,77,https://huid.manakonline.in/manak/ahcsuspendcancelledappsforwebsite,0.4286,RELATED_RECORD,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03084,DC-0218,centre_id,ahc-cro-rahc-r-3319475,validity,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,230,18/10/2026,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,77,under suspension from 03/03/2026,0.1429,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03085,DC-0218,centre_id,ahc-cro-rahc-r-3319713,source_url,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,233,https://www.manakonline.in/manak/ahclistforwebsite,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,78,https://huid.manakonline.in/manak/ahcsuspendcancelledappsforwebsite,0.4286,RELATED_RECORD,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03086,DC-0218,centre_id,ahc-cro-rahc-r-3319713,validity,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,233,07/06/2029,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,78,under suspension from 07/07/2026,0.1429,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03087,DC-0218,centre_id,ahc-cro-rahc-r-3320327,source_url,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,234,https://www.manakonline.in/manak/ahclistforwebsite,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,79,https://huid.manakonline.in/manak/ahcsuspendcancelledappsforwebsite,0.4286,RELATED_RECORD,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03088,DC-0218,centre_id,ahc-cro-rahc-r-3320327,validity,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,234,22/12/2027,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,79,under suspension from 23/06/2026,0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03089,DC-0218,centre_id,ahc-cro-rahc-r-4512359,source_url,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,261,https://www.manakonline.in/manak/ahclistforwebsite,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,85,https://huid.manakonline.in/manak/ahcsuspendcancelledappsforwebsite,0.4286,RELATED_RECORD,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
